Product,Type,AirTeperature,ProcessTeperature,Rotationa1speed,Torque,Too1wear,ac2inefai1ure,TWF,DF,PWF,OSF,RNF
150823,1,302.3,311.6,1784,264,79,0,0,0,0,0,0
150824,1,302.2,311.5,1548,324,81,0,0,0,0,0,0
150825,1,302.2,311.5,1413,435,83,0,0,0,0,0,0
18506,0,302.2,311.5,1863,257,85,0,0,0,0,0,0
150827,1,302.2,311.5,1427,438,88,0,0,0,0,0,0
18508,0,302.2,311.5,1443,47,90,0,0,0,0,0,0
150829,1,302.2,311.5,1481,404,93,0,0,0,0,0,0
150830,1,302.1,311.4,1446,397,95,0,0,0,0,0,0
150831,1,302.1,311.5,1444,449,97,0,0,0,0,0,0
18512,0,302.1,311.5,1341,508,99,0,0,0,0,0,0
150833,1,302.1,311.4,1518,374,102,0,0,0,0,0,0
150834,1,302.1,311.4,1603,359,104,0,0,0,0,0,0
150835,1,302.1,311.4,1686,309,106,0,0,0,0,0,0
18516,0,302.1,311.5,1383,536,108,0,0,0,0,0,0
150837,1,302.1,311.5,1477,454,111,0,0,0,0,0,0
18518,0,302.2,311.5,1449,445,113,0,0,0,0,0,0
18519,0,302.2,311.5,1734,25,116,0,0,0,0,0,0
150840,1,302.3,311.6,1398,491,119,0,0,0,0,0,0
18521,0,302.3,311.7,1639,366,121,0,0,0,0,0,0
18522,0,302.3,311.7,1517,376,124,0,0,0,0,0,0
18523,0,302.3,311.7,1442,417,127,0,0,0,0,0,0
18524,0,302.3,311.7,1685,308,130,0,0,0,0,0,0
18525,0,302.4,311.8,1358,506,133,0,0,0,0,0,0
18526,0,302.3,311.6,1608,399,136,0,0,0,0,0,0
150847,1,302.3,311.6,1665,343,139,0,0,0,0,0,0
150848,1,302.3,311.7,1510,387,141,0,0,0,0,0,0
150849,1,302.4,311.8,1465,402,143,0,0,0,0,0,0
150850,1,302.3,311.7,1701,275,145,0,0,0,0,0,0
18531,0,302.3,311.7,1486,396,147,0,0,0,0,0,0
150852,1,302.3,311.6,1658,323,150,0,0,0,0,0,0
233087,2,302.3,311.7,1449,445,152,0,0,0,0,0,0
150854,1,302.2,311.5,1346,524,157,0,0,0,0,0,0
18535,0,302.1,311.5,1866,231,159,0,0,0,0,0,0
18536,0,302.2,311.5,1562,38,162,0,0,0,0,0,0
18537,0,302.3,311.7,1368,536,165,0,0,0,0,0,0
150858,1,302.2,311.5,1567,331,168,0,0,0,0,0,0
150859,1,302.2,311.5,1725,34,170,0,0,0,0,0,0
150860,1,302.2,311.5,1744,312,172,0,0,0,0,0,0
18541,0,302.1,311.3,1453,451,174,0,0,0,0,0,0
150862,1,302.1,311.2,1550,348,177,0,0,0,0,0,0
18543,0,302,311.2,1558,391,179,0,0,0,0,0,0
150864,1,302,311.2,1270,653,182,1,0,0,0,1,0
18545,0,301.9,311.1,1380,516,184,0,0,0,0,0,0
150866,1,302,311.1,1406,505,187,0,0,0,0,0,0
18547,0,302,311.2,1625,307,189,0,0,0,0,0,0
150868,1,302,311.2,1420,458,192,0,0,0,0,0,0
150869,1,302.1,311.4,1889,227,194,0,0,0,0,0,0
150870,1,302.1,311.3,1477,436,196,0,0,0,0,0,0
150871,1,302.1,311.2,1460,469,198,0,0,0,0,0,0
150872,1,302.1,311.3,1758,244,200,0,0,0,0,0,0
150873,1,302.1,311.3,1521,315,202,0,0,0,0,0,0
18554,0,302.1,311.3,1511,45,204,0,0,0,0,0,0
150875,1,302.2,311.3,1530,373,207,1,1,0,0,0,0
150876,1,302.1,311.2,1454,468,0,0,0,0,0,0,0
150877,1,302.2,311.2,1928,231,2,0,0,0,0,0,0
233112,2,302.2,311.3,1758,264,4,0,0,0,0,0,0
150879,1,302.2,311.2,1649,332,9,0,0,0,0,0,0
150880,1,302.1,311.2,1447,503,11,0,0,0,0,0,0
150881,1,302.1,311.2,1417,48,13,0,0,0,0,0,0
150882,1,302,311.2,1434,449,15,0,0,0,0,0,0
18563,0,302,311.2,1418,495,17,0,0,0,0,0,0
18564,0,302,311.2,1400,495,20,0,0,0,0,0,0
18565,0,302,311.3,1725,277,23,0,0,0,0,0,0
150886,1,302,311.3,1567,411,26,0,0,0,0,0,0
18567,0,302.1,311.3,1497,384,28,0,0,0,0,0,0
150888,1,302.1,311.4,1549,446,31,0,0,0,0,0,0
150889,1,302.2,311.4,1754,269,33,0,0,0,0,0,0
150890,1,302.2,311.5,1489,383,35,0,0,0,0,0,0
150891,1,302.2,311.5,1543,385,37,0,0,0,0,0,0
150892,1,302.3,311.5,1543,331,39,0,0,0,0,0,0
150893,1,302.3,311.5,1565,356,41,0,0,0,0,0,0
18574,0,302.3,311.4,1855,239,43,0,0,0,0,0,0
18575,0,302.4,311.4,1475,452,46,0,0,0,0,0,0
150896,1,302.3,311.4,1609,323,49,0,0,0,0,0,0
233131,2,302.3,311.4,1443,441,51,0,0,0,0,0,0
150898,1,302.4,311.4,1450,441,56,0,0,0,0,0,0
150899,1,302.4,311.5,1590,399,58,0,0,0,0,0,0
18580,0,302.4,311.4,1508,412,60,0,0,0,0,0,0
18581,0,302.2,311.2,1544,436,63,0,0,0,0,0,0
150902,1,302.2,311.2,1451,418,66,0,0,0,0,0,0
150903,1,302.3,311.2,1758,244,68,0,0,0,0,0,0
18584,0,302.3,311.2,1507,477,70,0,0,0,0,0,0
233139,2,302.3,311.1,1543,375,73,0,0,0,0,0,0
18586,0,302.3,311.2,1505,367,78,0,0,0,0,0,0
150907,1,302.3,311.2,1786,243,81,0,0,0,0,0,0
150908,1,302.3,311.3,1457,445,83,0,0,0,0,0,0
18589,0,302.4,311.3,1312,615,85,0,0,0,0,0,0
18590,0,302.3,311.2,1405,477,88,0,0,0,0,0,0
18591,0,302.2,311.2,1377,43,91,0,0,0,0,0,0
18592,0,302.2,311.2,1347,498,94,0,0,0,0,0,0
150913,1,302.2,311.1,1470,396,97,0,0,0,0,0,0
18594,0,302.2,311.2,1873,24,99,0,0,0,0,0,0
18595,0,302.2,311.1,1434,586,102,0,0,0,0,0,0
233150,2,302.2,311.1,1628,306,105,0,0,0,0,0,0
150917,1,302.2,311.1,1351,486,110,0,0,0,0,0,0
18598,0,302.3,311.2,1454,438,112,0,0,0,0,0,0
18599,0,302.2,311.2,1663,296,115,0,0,0,0,0,0
150920,1,302.3,311.2,1401,497,118,0,0,0,0,0,0
150921,1,302.4,311.3,1503,382,120,0,0,0,0,0,0
150922,1,302.4,311.4,1564,35,122,0,0,0,0,0,0
150923,1,302.5,311.4,1759,246,124,0,0,0,0,0,0
150924,1,302.5,311.4,1409,531,126,0,0,0,0,0,0
150925,1,302.6,311.4,1738,258,128,0,0,0,0,0,0
233160,2,302.5,311.3,1393,475,130,0,0,0,0,0,0
150927,1,302.5,311.1,1499,388,135,0,0,0,0,0,0
150928,1,302.5,311.1,1493,39,137,0,0,0,0,0,0
150929,1,302.4,311.1,1652,339,139,0,0,0,0,0,0
150930,1,302.3,311.1,1589,299,141,0,0,0,0,0,0
150931,1,302.4,311.1,1520,422,143,0,0,0,0,0,0
233166,2,302.3,311.1,1455,403,145,0,0,0,0,0,0
150933,1,302.2,311,1463,468,150,0,0,0,0,0,0
150934,1,302.3,311,1442,437,152,0,0,0,0,0,0
150935,1,302.3,311,1329,515,154,0,0,0,0,0,0
150936,1,302.3,311.1,1546,331,156,0,0,0,0,0,0
18617,0,302.2,311.1,1516,337,158,0,0,0,0,0,0
18618,0,302.2,311,1476,474,161,0,0,0,0,0,0
150939,1,302.3,311,1412,47,164,0,0,0,0,0,0
150940,1,302.3,310.9,1377,468,166,1,0,1,0,0,0
18621,0,302.4,311,1490,371,168,0,0,0,0,0,0
18622,0,302.3,311,1526,377,171,0,0,0,0,0,0
150943,1,302.3,311,1428,479,174,0,0,0,0,0,0
150944,1,302.4,311,1329,546,176,0,0,0,0,0,0
18625,0,302.4,311.1,1443,518,178,0,0,0,0,0,0
150946,1,302.3,311.1,1373,53,181,0,0,0,0,0,0
150947,1,302.3,311.1,1630,356,183,0,0,0,0,0,0
150948,1,302.2,311,1555,342,185,0,0,0,0,0,0
18629,0,302.2,311,1436,47,187,0,0,0,0,0,0
150950,1,302.3,311,1609,31,190,0,0,0,0,0,0
18631,0,302.3,311,1384,497,192,0,0,0,0,0,0
150952,1,302.4,311.1,1448,448,195,0,0,0,0,0,0
18633,0,302.4,311.1,1887,224,197,0,0,0,0,0,0
18634,0,302.4,311.1,1480,457,200,0,0,0,0,0,0
233189,2,302.5,311.1,1850,233,203,0,0,0,0,0,0
150956,1,302.5,311.1,1538,368,208,0,0,0,0,0,0
18637,0,302.4,311.1,1721,301,210,0,0,0,0,0,0
18638,0,302.4,311.1,1366,544,0,0,0,0,0,0,0
150959,1,302.3,311,1657,311,3,0,0,0,0,0,0
150960,1,302.4,311.1,1446,429,5,0,0,0,0,0,0
150961,1,302.3,310.8,1465,438,7,0,0,0,0,0,0
150962,1,302.2,310.8,1827,238,9,0,0,0,0,0,0
233197,2,302.2,310.8,1397,476,11,0,0,0,0,0,0
150964,1,302.2,310.8,1744,297,16,0,0,0,0,0,0
150965,1,302.3,310.9,1545,367,18,0,0,0,0,0,0
150966,1,302.3,310.9,1587,366,20,0,0,0,0,0,0
150967,1,302.3,310.8,1377,473,22,1,0,1,0,0,0
150968,1,302.3,310.8,1511,481,24,0,0,0,0,0,0
150969,1,302.3,310.8,1650,324,26,0,0,0,0,0,0
150970,1,302.3,310.9,1412,489,28,0,0,0,0,0,0
150971,1,302.3,311,1528,431,30,0,0,0,0,0,0
150972,1,302.3,310.9,1459,35,32,0,0,0,0,0,0
150973,1,302.3,310.9,1379,493,34,1,0,1,0,0,0
18654,0,302.2,310.8,1356,483,36,0,0,0,0,0,0
18655,0,302.1,310.8,1409,413,39,0,0,0,0,0,0
18656,0,302.1,310.8,1504,375,42,0,0,0,0,0,0
150977,1,302.1,310.8,1622,368,45,0,0,0,0,0,0
150978,1,302.1,310.8,1786,257,47,0,0,0,0,0,0
150979,1,302.2,310.9,1506,34,49,0,0,0,0,0,0
18660,0,302.1,310.9,1916,231,51,0,0,0,0,0,0
18661,0,302.2,310.9,1771,276,54,0,0,0,0,0,0
18662,0,302.2,310.9,1488,442,57,0,0,0,0,0,0
150983,1,302.2,310.9,1531,375,60,0,0,0,0,0,0
150984,1,302.3,310.9,1529,334,62,0,0,0,0,0,0
18665,0,302.4,311,1580,365,64,0,0,0,0,0,0
18666,0,302.3,310.9,1360,44,67,1,0,1,0,0,0
18667,0,302.3,311,1546,355,70,0,0,0,0,0,0
18668,0,302.3,310.9,1762,245,73,0,0,0,0,0,0
150989,1,302.2,310.8,1350,566,76,0,0,0,0,0,0
18670,0,302.2,310.8,1562,381,78,0,0,0,0,0,0
18671,0,302.1,310.7,1608,303,81,0,0,0,0,0,0
150992,1,302,310.6,1392,50,84,0,0,0,0,0,0
150993,1,302,310.6,1467,449,86,0,0,0,0,0,0
18674,0,302.1,310.6,1326,591,88,1,0,1,0,0,0
150995,1,302.2,310.7,1769,249,91,0,0,0,0,0,0
150996,1,302.1,310.6,1459,476,93,0,0,0,0,0,0
18677,0,302.1,310.6,1421,52,95,0,0,0,0,0,0
150998,1,302.1,310.7,1491,428,98,0,0,0,0,0,0
150999,1,302.2,310.7,1567,364,100,0,0,0,0,0,0
151000,1,302.3,310.8,1421,414,102,0,0,0,0,0,0
151001,1,302.3,310.9,1596,335,104,0,0,0,0,0,0
18682,0,302.4,311,1464,442,106,0,0,0,0,0,0
18683,0,302.3,310.9,1581,361,109,0,0,0,0,0,0
151004,1,302.3,310.9,1620,303,112,0,0,0,0,0,0
233239,2,302.2,310.7,1413,489,114,0,0,0,0,0,0
233240,2,302.3,310.8,1438,438,119,0,0,0,0,0,0
18687,0,302.4,310.9,1469,416,124,0,0,0,0,0,0
18688,0,302.3,310.8,1762,278,127,0,0,0,0,0,0
233243,2,302.3,310.9,1366,484,130,1,0,1,0,0,0
151010,1,302.3,310.9,1891,227,135,0,0,0,0,0,0
18691,0,302.3,310.9,1742,297,137,0,0,0,0,0,0
18692,0,302.2,310.9,1465,435,140,0,0,0,0,0,0
18693,0,302.3,311,1541,366,143,0,0,0,0,0,0
18694,0,302.3,311.1,1295,571,146,0,0,0,0,0,0
18695,0,302.3,311.1,1435,431,149,0,0,0,0,0,0
151016,1,302.4,311.2,1466,439,152,0,0,0,0,0,0
151017,1,302.4,311.2,1450,479,154,0,0,0,0,0,0
151018,1,302.4,311.1,1880,245,156,0,0,0,0,0,0
18699,0,302.3,311,1578,335,158,0,0,0,0,0,0
151020,1,302.4,311,1610,331,161,0,0,0,0,0,0
151021,1,302.4,311.1,1565,428,163,0,0,0,0,0,0
151022,1,302.5,311.2,1545,401,165,0,0,0,0,0,0
151023,1,302.5,311.2,1227,601,167,0,0,0,0,0,0
151024,1,302.4,311.1,1484,459,169,0,0,0,0,0,0
151025,1,302.3,311,1591,327,171,0,0,0,0,0,0
151026,1,302.3,310.9,1403,472,173,0,0,0,0,0,0
18707,0,302.3,311,1450,457,175,0,0,0,0,0,0
151028,1,302.3,310.9,1720,281,178,0,0,0,0,0,0
151029,1,302.3,311,1561,372,180,0,0,0,0,0,0
18710,0,302.3,311,1421,413,182,0,0,0,0,0,0
233265,2,302.2,310.9,1415,484,185,0,0,0,0,0,0
151032,1,302.3,310.9,2034,197,190,0,0,0,0,0,0
151033,1,302.4,311,1486,404,192,0,0,0,0,0,0
151034,1,302.4,311,1338,676,194,1,0,0,1,1,0
233269,2,302.4,311.1,1578,323,196,0,0,0,0,0,0
18716,0,302.4,311.2,1330,586,201,0,0,0,0,0,0
233271,2,302.4,311.2,1506,408,204,0,0,0,0,0,0
151038,1,302.5,311.4,1559,376,209,0,0,0,0,0,0
151039,1,302.6,311.5,1599,37,211,0,0,0,0,0,0
151040,1,302.6,311.5,1427,389,213,0,0,0,0,0,0
18721,0,302.5,311.5,1481,411,215,0,0,0,0,0,0
233276,2,302.5,311.5,1496,438,218,0,0,0,0,0,0
151043,1,302.5,311.4,1674,27,223,0,0,0,0,0,0
18724,0,302.5,311.4,1629,317,225,0,0,0,0,0,0
233279,2,302.6,311.5,1629,344,228,1,1,0,0,0,0
151046,1,302.6,311.6,1311,532,0,0,0,0,0,0,0
18727,0,302.7,311.6,2709,97,2,1,0,0,1,0,0
18728,0,302.7,311.7,1759,299,5,0,0,0,0,0,0
151049,1,302.7,311.7,1480,452,8,0,0,0,0,0,0
151050,1,302.7,311.8,1461,461,10,0,0,0,0,0,0
18731,0,302.7,311.8,1728,30,12,0,0,0,0,0,0
151052,1,302.7,311.9,1389,465,15,0,0,0,0,0,0
151053,1,302.6,311.8,1638,351,17,0,0,0,0,0,0
151054,1,302.6,311.7,1254,541,19,0,0,0,0,0,0
151055,1,302.6,311.8,1427,501,21,0,0,0,0,0,0
151056,1,302.6,311.8,1627,318,23,0,0,0,0,0,0
233291,2,302.6,311.7,1471,483,25,0,0,0,0,0,0
151058,1,302.6,311.7,1773,271,30,0,0,0,0,0,0
18739,0,302.6,311.7,1430,517,32,0,0,0,0,0,0
151060,1,302.5,311.6,1595,295,35,0,0,0,0,0,0
151061,1,302.5,311.5,1521,441,37,0,0,0,0,0,0
151062,1,302.5,311.6,1419,437,39,0,0,0,0,0,0
18743,0,302.4,311.4,1534,401,41,0,0,0,0,0,0
233298,2,302.5,311.5,1626,36,44,0,0,0,0,0,0
151065,1,302.5,311.5,1677,292,49,0,0,0,0,0,0
151066,1,302.4,311.3,1392,505,51,0,0,0,0,0,0
151067,1,302.4,311.2,1448,505,53,0,0,0,0,0,0
151068,1,302.3,311.2,1903,229,55,0,0,0,0,0,0
151069,1,302.4,311.2,1404,52,57,0,0,0,0,0,0
151070,1,302.3,311.2,1386,535,59,0,0,0,0,0,0
151071,1,302.2,311.1,1418,47,61,0,0,0,0,0,0
18752,0,302.3,311.1,1338,533,63,0,0,0,0,0,0
151073,1,302.3,311.2,1549,406,66,0,0,0,0,0,0
18754,0,302.3,311.2,1432,427,68,0,0,0,0,0,0
18755,0,302.3,311.2,1546,40,71,0,0,0,0,0,0
18756,0,302.2,311.2,1627,332,74,0,0,0,0,0,0
18757,0,302.2,311.1,1640,328,77,0,0,0,0,0,0
18758,0,302.1,311.1,1423,368,80,0,0,0,0,0,0
18759,0,302.1,311,1711,287,83,0,0,0,0,0,0
18760,0,302.1,311.1,1450,516,86,0,0,0,0,0,0
233315,2,302.2,311.1,1553,341,89,0,0,0,0,0,0
151082,1,302.2,311.1,1630,346,94,0,0,0,0,0,0
233317,2,302.2,311.1,1476,396,96,0,0,0,0,0,0
233318,2,302.2,311.1,1426,506,101,0,0,0,0,0,0
18765,0,302.2,311.2,1561,349,106,0,0,0,0,0,0
151086,1,302.3,311.2,1297,625,109,0,0,0,0,0,0
18767,0,302.3,311.2,1842,239,111,0,0,0,0,0,0
151088,1,302.3,311.2,1633,364,114,0,0,0,0,0,0
233323,2,302.3,311.3,1744,303,116,0,0,0,0,0,0
151090,1,302.4,311.4,1831,269,121,0,0,0,0,0,0
18771,0,302.3,311.3,1339,508,123,0,0,0,0,0,0
151092,1,302.4,311.4,1475,404,126,0,0,0,0,0,0
18773,0,302.4,311.4,1675,296,128,0,0,0,0,0,0
151094,1,302.5,311.5,1493,351,131,0,0,0,0,0,0
151095,1,302.5,311.5,1700,295,133,0,0,0,0,0,0
151096,1,302.6,311.6,1453,37,135,0,0,0,0,0,0
151097,1,302.6,311.7,1542,341,137,0,0,0,0,0,0
18778,0,302.5,311.5,1358,527,139,0,0,0,0,0,0
233333,2,302.5,311.5,1655,323,142,0,0,0,0,0,0
151100,1,302.6,311.5,1885,275,147,0,0,0,0,0,0
151101,1,302.7,311.5,1494,414,149,0,0,0,0,0,0
18782,0,302.6,311.4,1757,295,151,0,0,0,0,0,0
18783,0,302.6,311.4,1718,312,154,0,0,0,0,0,0
18784,0,302.5,311.4,1636,35,157,0,0,0,0,0,0
151105,1,302.6,311.6,1638,296,160,0,0,0,0,0,0
151106,1,302.6,311.5,1609,36,162,0,0,0,0,0,0
233341,2,302.7,311.5,1556,35,164,0,0,0,0,0,0
151108,1,302.6,311.5,1442,598,169,1,0,0,1,0,0
18789,0,302.7,311.6,1501,388,171,0,0,0,0,0,0
18790,0,302.6,311.6,2041,192,174,0,0,0,0,0,0
18791,0,302.7,311.7,1784,251,177,0,0,0,0,0,0
151112,1,302.6,311.6,1953,224,180,0,0,0,0,0,0
151113,1,302.6,311.6,1576,347,182,0,0,0,0,0,0
18794,0,302.6,311.6,1518,39,184,0,0,0,0,0,0
18795,0,302.6,311.6,1227,682,187,1,0,0,0,1,0
151116,1,302.5,311.5,1985,188,190,0,0,0,0,0,0
151117,1,302.5,311.5,1802,264,192,0,0,0,0,0,0
151118,1,302.5,311.5,1603,324,194,0,0,0,0,0,0
151119,1,302.5,311.6,1400,54,196,0,0,0,0,0,0
151120,1,302.3,311.5,1395,542,198,0,0,0,0,0,0
151121,1,302.2,311.4,1987,199,200,0,0,0,0,0,0
18802,0,302.2,311.4,1398,472,202,0,0,0,0,0,0
151123,1,302.3,311.4,1333,667,205,1,0,0,1,1,0
151124,1,302.2,311.2,1381,494,207,0,0,0,0,0,0
151125,1,302.2,311.3,1570,361,0,0,0,0,0,0,0
18806,0,302.2,311.3,1658,31,2,0,0,0,0,0,0
233361,2,302.2,311.3,1749,292,5,0,0,0,0,0,0
18808,0,302.2,311.3,1510,371,10,0,0,0,0,0,0
151129,1,302.3,311.5,1384,508,13,0,0,0,0,0,0
151130,1,302.3,311.4,1570,372,15,0,0,0,0,0,0
18811,0,302.3,311.4,1571,327,17,0,0,0,0,0,0
151132,1,302.3,311.4,1476,373,20,0,0,0,0,0,0
18813,0,302.3,311.4,1484,395,22,0,0,0,0,0,0
18814,0,302.3,311.4,1909,232,25,0,0,0,0,0,0
151135,1,302.3,311.5,1448,496,28,0,0,0,0,0,0
18816,0,302.3,311.4,1500,402,30,0,0,0,0,0,0
151137,1,302.2,311.4,1510,449,33,0,0,0,0,0,0
151138,1,302.2,311.3,1378,555,35,0,0,0,0,0,0
18819,0,302.2,311.4,1538,374,37,0,0,0,0,0,0
151140,1,302.2,311.4,1390,481,40,0,0,0,0,0,0
18821,0,302.2,311.4,1642,321,42,0,0,0,0,0,0
151142,1,302.4,311.5,1785,248,45,0,0,0,0,0,0
233377,2,302.3,311.5,1526,382,47,0,0,0,0,0,0
18824,0,302.3,311.6,1668,332,52,0,0,0,0,0,0
151145,1,302.3,311.5,1507,375,55,0,0,0,0,0,0
151146,1,302.3,311.5,1530,378,57,0,0,0,0,0,0
18827,0,302.3,311.4,1479,456,59,0,0,0,0,0,0
18828,0,302.3,311.4,1418,413,62,0,0,0,0,0,0
151149,1,302.3,311.4,1504,387,65,0,0,0,0,0,0
18830,0,302.3,311.4,1345,476,67,0,0,0,0,0,0
233385,2,302.2,311.4,1625,354,70,0,0,0,0,0,0
151152,1,302.3,311.4,1511,347,75,0,0,0,0,0,0
151153,1,302.3,311.4,1535,418,77,0,0,0,0,0,0
151154,1,302.4,311.5,1505,379,79,0,0,0,0,0,0
233389,2,302.4,311.5,1540,437,81,0,0,0,0,0,0
233390,2,302.3,311.4,1372,46,86,0,0,0,0,0,0
18837,0,302.2,311.3,1510,366,91,0,0,0,0,0,0
151158,1,302.2,311.3,1382,464,94,0,0,0,0,0,0
151159,1,302.3,311.3,1439,418,96,0,0,0,0,0,0
18840,0,302.2,311.3,1375,47,98,0,0,0,0,0,0
18841,0,302.2,311.3,1931,219,101,0,0,0,0,0,0
151162,1,302.2,311.3,1475,486,104,0,0,0,0,0,0
151163,1,302.2,311.3,1389,469,106,0,0,0,0,0,0
151164,1,302.3,311.3,1652,328,108,0,0,0,0,0,0
151165,1,302.3,311.2,1386,503,110,0,0,0,0,0,0
18846,0,302.2,311.3,1577,298,112,0,0,0,0,0,0
18847,0,302.3,311.3,1444,431,115,0,0,0,0,0,0
151168,1,302.2,311.3,1554,402,118,0,0,0,0,0,0
151169,1,302.2,311.3,1602,328,120,0,0,0,0,0,0
233404,2,302.2,311.2,1692,282,122,0,0,0,0,0,0
151171,1,302.3,311.3,1682,344,127,0,0,0,0,0,0
151172,1,302.3,311.3,1614,341,129,0,0,0,0,0,0
151173,1,302.3,311.3,1324,478,131,0,0,0,0,0,0
151174,1,302.3,311.4,1434,403,133,0,0,0,0,0,0
151175,1,302.3,311.3,1621,316,135,0,0,0,0,0,0
18856,0,302.3,311.3,1625,331,137,0,0,0,0,0,0
151177,1,302.2,311.1,1394,537,140,0,0,0,0,0,0
151178,1,302.1,311,1586,351,142,0,0,0,0,0,0
151179,1,302,311,1420,459,144,0,0,0,0,0,0
151180,1,302.1,311.2,1422,503,146,0,0,0,0,0,0
233415,2,302.1,311.2,1598,379,148,0,0,0,0,0,0
151182,1,302.1,311.2,1454,592,153,1,0,0,1,0,0
151183,1,302.1,311.2,1519,393,155,0,0,0,0,0,0
151184,1,302,311.1,1373,557,157,0,0,0,0,0,0
18865,0,302,311.1,1406,488,159,0,0,0,0,0,0
151186,1,302.1,311.2,1492,45,162,0,0,0,0,0,0
151187,1,302.1,311.2,1369,508,164,0,0,0,0,0,0
18868,0,302.2,311.2,1471,419,166,0,0,0,0,0,0
151189,1,302.2,311.2,1630,36,169,0,0,0,0,0,0
18870,0,302.1,311.1,1605,376,171,0,0,0,0,0,0
151191,1,302.2,311.1,1447,521,174,0,0,0,0,0,0
18872,0,302.2,311.2,1360,528,176,0,0,0,0,0,0
18873,0,302.2,311.1,1728,34,179,0,0,0,0,0,0
151194,1,302.1,311,1740,308,182,0,0,0,0,0,0
151195,1,302.1,310.9,1477,414,184,0,0,0,0,0,0
151196,1,302.1,310.9,1658,303,186,0,0,0,0,0,0
151197,1,302,310.8,1902,234,188,0,0,0,0,0,0
18878,0,302,310.8,1783,231,190,0,0,0,0,0,0
18879,0,302,310.9,1558,453,193,0,0,0,0,0,0
151200,1,302.1,311,1351,495,196,0,0,0,0,0,0
233435,2,302.1,310.9,1452,425,198,0,0,0,0,0,0
151202,1,302.1,310.9,1666,307,203,0,0,0,0,0,0
151203,1,302.1,311,1364,50,205,0,0,0,0,0,0
18884,0,302.1,311,1351,603,207,1,0,0,0,1,0
233439,2,302.1,311,1729,261,210,0,0,0,0,0,0
18886,0,302.1,311,1574,341,215,0,0,0,0,0,0
151207,1,302,311,1566,378,218,0,0,0,0,0,0
151208,1,302,310.9,1455,432,220,0,0,0,0,0,0
233443,2,302,310.9,1679,29,222,0,0,0,0,0,0
151210,1,302,310.8,2143,173,227,0,0,0,0,0,0
151211,1,302,310.8,1447,427,229,0,0,0,0,0,0
151212,1,302,310.8,1383,503,231,1,0,0,0,1,0
151213,1,302.1,310.8,1772,271,233,0,0,0,0,0,0
151214,1,302,310.8,1615,29,235,1,1,0,0,0,0
151215,1,302,310.8,1454,366,0,0,0,0,0,0,0
151216,1,302,310.8,1445,491,2,0,0,0,0,0,0
18897,0,302,310.8,1609,352,4,0,0,0,0,0,0
151218,1,302,310.9,1546,344,7,0,0,0,0,0,0
151219,1,301.9,310.8,1567,393,9,0,0,0,0,0,0
151220,1,302,310.8,1767,274,11,0,0,0,0,0,0
151221,1,302,310.9,1539,342,13,0,0,0,0,0,0
151222,1,302,310.9,1564,39,15,0,0,0,0,0,0
18903,0,302,310.8,1445,463,17,0,0,0,0,0,0
18904,0,301.9,310.9,1419,477,20,1,0,0,0,0,0
18905,0,301.8,310.9,1881,209,23,0,0,0,0,0,0
18906,0,301.9,310.9,1421,462,26,0,0,0,0,0,0
151227,1,301.9,311,1455,46,29,0,0,0,0,0,0
151228,1,301.9,311,2691,121,31,1,0,0,1,0,0
151229,1,301.8,310.8,1505,412,33,0,0,0,0,0,0
151230,1,301.8,310.8,1456,466,35,0,0,0,0,0,0
151231,1,301.8,310.8,1383,464,37,0,0,0,0,0,0
18912,0,301.9,310.8,1563,392,39,0,0,0,0,0,0
18913,0,301.9,310.9,2305,161,42,0,0,0,0,0,0
18914,0,301.9,310.9,1456,436,45,0,0,0,0,0,0
151235,1,302,311,1865,227,48,0,0,0,0,0,0
151236,1,301.9,310.9,1597,369,50,0,0,0,0,0,0
151237,1,302,310.9,1495,386,52,0,0,0,0,0,0
18918,0,302,310.9,1456,472,54,0,0,0,0,0,0
151239,1,301.9,310.8,1465,443,57,0,0,0,0,0,0
18920,0,302,310.9,1352,555,59,0,0,0,0,0,0
151241,1,301.9,310.8,1906,217,62,0,0,0,0,0,0
151242,1,302,310.9,1446,44,64,0,0,0,0,0,0
151243,1,302,310.8,1948,197,66,0,0,0,0,0,0
151244,1,301.9,310.7,1480,471,68,0,0,0,0,0,0
18925,0,301.9,310.7,1511,376,70,0,0,0,0,0,0
18926,0,301.9,310.7,1472,47,73,0,0,0,0,0,0
151247,1,301.9,310.7,1429,51,76,0,0,0,0,0,0
151248,1,301.9,310.7,1405,488,78,0,0,0,0,0,0
18929,0,301.9,310.7,1405,479,80,0,0,0,0,0,0
151250,1,302,310.7,1348,581,83,0,0,0,0,0,0
151251,1,301.9,310.6,1331,686,85,1,0,0,1,0,0
151252,1,301.9,310.6,1610,334,87,0,0,0,0,0,0
18933,0,301.9,310.6,1412,465,89,0,0,0,0,0,0
151254,1,302,310.7,1453,427,92,0,0,0,0,0,0
151255,1,302,310.6,1583,389,94,0,0,0,0,0,0
18936,0,302,310.6,1539,374,96,0,0,0,0,0,0
151257,1,302,310.5,1635,398,99,0,0,0,0,0,0
233492,2,302.1,310.7,1294,624,101,1,0,1,0,0,0
151259,1,302,310.5,1978,22,106,0,0,0,0,0,0
151260,1,302,310.4,1357,58,108,1,0,1,0,0,0
151261,1,302,310.4,1336,582,110,1,0,1,0,0,0
151262,1,302,310.4,1568,392,112,0,0,0,0,0,0
